1388 | 612.4
1389 | 612.5
1390 | 612.6
1391 | 613.1
1392 | 613.2
1393 | 614.1
1394 | 614.2
1401 | 617.1
1402 | 617.2
1403 | 617.3
1395 | 615.1
1396 | 615.2
1397 | 615.3
1398 | 615.4
1399 | 615.5
1400 | 616
1404 | 618
1405 | 619.1
1406 | 619.2
1407 | 620
1408 | 621.1
1409 | 621.2
1410 | 621.3
1411 | 621.4
1412 | 622
1413 | 623
1414 | 624
1415 | 625.1
1416 | 625.2
1417 | 626.1
1418 | 626.2
1419 | 626.3
1420 | 627.1
1421 | 627.2
1422 | 627.3
1423 | 627.4
1424 | 627.5
1425 | 627.6
1426 | 628
1427 | 629
1428 | 630.1
1429 | 630.2
1430 | 631.1
1431 | 631.2
1432 | 632.1
1433 | 632.2
1434 | 633.1
1435 | 633.2
1436 | 634.1
1437 | 634.2
1438 | 635.1
1439 | 635.2
1440 | 636
1441 | 637.1
1442 | 637.2
1443 | 638.1
1444 | 638.2
1445 | 638.3
1446 | 639.1
1447 | 639.2
1448 | 640.1
1449 | 640.2
1450 | 640.3
1451 | 641
1452 | 642
1453 | 643.1
1454 | 643.2
1455 | 644.1
1456 | 644.2
1457 | 645.1
1458 | 645.2
1459 | 645.3
1460 | 646.1
1461 | 646.2
1462 | 647.1
1463 | 647.2
1464 | 647.3
1465 | 648.1
1466 | 648.2
1467 | 648.3
1468 | 648.4
1469 | 648.5
1470 | 648.6
1471 | 648.7
1472 | 649.1
1473 | 649.2
1474 | 649.3
1475 | 649.4
1476 | 649.5
1477 | 650.1
1478 | 650.2
1479 | 650.3
1480 | 650.4
1481 | 651.1
1482 | 651.2
1483 | 651.3
1484 | 651.4
1485 | 652
1486 | 653
1487 | 654.1
1488 | 654.2
1489 | 655.1
1490 | 655.2
1491 | 656.1
1492 | 656.2
1493 | 657.1
1494 | 657.2
1495 | 657.3
1496 | 33.3
1497 | 33.4
1498 | 33.5
1499 | 658
1500 | 659
1501 | 660.1
1502 | 660.2
1503 | 660.3
1504 | 513.2
1505 | 661
1506 | 649.6
1507 | 649.7
1508 | 649.8
1509 | 649.9
1510 | 650.5
1511 | 650.6
1512 | 650.7
1513 | 662
1514 | 663.1
1515 | 663.2
1516 | 663.3
1517 | 663.4
1518 | 664
1519 | 665.1
1520 | 665.2
1521 | 666
1522 | 667
1523 | 668
1524 | 669
1525 | 670.1
1526 | 670.2
1527 | 670.3
1528 | 671
1529 | 672.1
1530 | 672.2
1531 | 672.3
1532 | 673.1
1533 | 673.2
1534 | 673.3
1535 | 674.1
1536 | 674.2
1537 | 674.3
1538 | 674.4
1539 | 674.5
1540 | 675.1
1541 | 675.2
1542 | 675.3
1543 | 675.4
1544 | 676
1545 | 677.1
1546 | 677.2
1547 | 677.3
1548 | 677.4
1549 | 677.5
1550 | 677.6
1551 | 677.7
1552 | 677.8
1553 | 677.9
1554 | 678.1
1555 | 678.2
1556 | 678.3
1557 | 679.1
1558 | 679.2
1559 | 679.3
1560 | 680.1
1561 | 680.2
1562 | 681
1563 | 682.1
1564 | 682.2
1565 | 683
1566 | 684.1
1567 | 684.2
1568 | 684.3
1569 | 684.4
1570 | 685.1
1571 | 685.2
1572 | 685.3
1573 | 686.1
1574 | 686.2
1575 | 687.1
1576 | 687.2
1577 | 688.1
1578 | 688.2
1579 | 689.1
1580 | 689.2
1581 | 690.1
1582 | 690.2
1583 | 691
1584 | 692.1
1585 | 692.2
1586 | 693.1
1587 | 693.2
1588 | 693.3
1589 | 693.4
1590 | 694.1
1591 | 694.2
1592 | 694.3
1593 | 694.4
1594 | 694.5
1595 | 694.6
1596 | 695.1
1597 | 695.2
1598 | 696.1
1599 | 696.2
1600 | 697.1
1601 | 697.2
1602 | 697.3
1603 | 698
1604 | 699.1
1605 | 699.2
1606 | 699.3
1607 | 699.4
1608 | 699.5
1609 | 699.6
1610 | 700.1
1611 | 700.2
1612 | 700.3
1613 | 700.4
1614 | 700.5
1615 | 700.6
1616 | 700.7
1617 | 700.8
1618 | 700.9
1619 | 701
1620 | 702
1621 | 703.1
1622 | 703.2
1623 | 703.3
1624 | 703.4
1625 | 704.1
1626 | 704.2
1627 | 704.3
1628 | 705.1
1629 | 705.2
1630 | 705.3
1631 | 706.1
1632 | 706.2
1633 | 705.4
1634 | 705.5
1635 | 705.6
1636 | 705.7
1637 | 705.8
1638 | 707.1
1639 | 707.2
1640 | 708.1
1641 | 708.2
1642 | 709.1
1643 | 709.2
1644 | 710.1
1645 | 710.2
1646 | 710.3
1647 | 710.4
1648 | 710.5
1649 | 711.1
1650 | 711.2
1651 | 712
1652 | 713.1
1653 | 713.2
1654 | 714.1
1655 | 714.2
1656 | 715.1
1657 | 715.2
1658 | 715.3
1659 | 716
1660 | 717.1
1661 | 717.2
1662 | 718
1663 | 719.1
1664 | 719.2
1665 | 719.3
1666 | 719.4
1667 | 336.4
1668 | 336.5
1669 | 336.6
1670 | 336.7
1671 | 720
1672 | 721.1
1673 | 721.2
1674 | 721.3
1675 | 722
1676 | 723.1
1677 | 723.2
1678 | 723.3
1679 | 723.4
1680 | 723.5
1681 | 724.1
1682 | 724.2
1683 | 724.3
1684 | 724.4
1685 | 724.5
1686 | 724.6
1687 | 724.7
1688 | 725.1
1689 | 725.2
1690 | 726
1691 | 727.1
1692 | 727.2
1693 | 727.3
1694 | 728.1
1695 | 728.2
1696 | 728.3
1697 | 728.4
1698 | 729
1699 | 730.1
1700 | 730.2
1701 | 730.3
1702 | 730.4
1703 | 730.5
1704 | 731.1
1705 | 731.2
1706 | 731.3
